filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev
1716536012665,MSV,0.4389,0.7,processed,72.1372,47.5213,47.5213,0.0006
1718364922724,MSV,0.2564,0.7,processed,72.7324,20.4604,20.4604,0.0
1716282647350,MSV,0.4355,0.7,processed,71.8713,31.8317,31.8317,0.0012
1716791224216,MSV,0.6253,1.0,processed,44.9671,19.7895,19.7895,0.0141
1713357990751,MSV,0.5111,1.0,processed,19.6027,1.484,1.484,0.0091
1720193267401,MSV,0.4008,0.7,processed,85.2852,28.1536,28.1536,0.1507
Image_5108,MSV,0.7499,1.0,processed,64.0673,31.3058,31.3058,0.0
1716293979147,MSV,0.5896,1.0,processed,78.9595,38.8226,38.8226,0.0
1718889133784,MSV,0.86,1.0,processed,72.3278,25.0247,25.0247,0.0051
Image_3084,MSV,0.7496,1.0,processed,25.0167,12.3622,12.3622,0.0
1718794322807,MSV,0.4563,0.7,processed,52.518,38.959,38.959,4.4439
1719227876051,MSV,0.3194,0.7,processed,28.756,18.4128,18.4128,0.0872
1715260620873,MSV,0.5248,1.0,processed,45.3816,24.2492,24.2492,1.3501
MSV_552,MSV,0.8569,1.0,processed,75.0779,42.5332,42.5332,2.4899
1715768837926,MSV,0.5028,1.0,processed,65.2932,38.0739,38.0739,0.0011
Image_3655,MSV,0.7499,1.0,processed,10.5872,4.9783,4.9783,0.0
1715856723863,MSV,0.4968,0.7,processed,81.9847,61.5267,61.5267,1.6973
1715946354464,MSV,0.6398,1.0,processed,66.8045,30.4517,30.4517,0.0
Image_493,MSV,0.7499,1.0,processed,18.8797,2.6094,2.6094,0.0026
Image_5196,MSV,0.7499,1.0,processed,47.4097,18.4219,18.4219,0.0
1720449365733,MSV,0.4287,0.7,processed,75.3355,58.3738,58.3738,5.6519
1718711789631,MSV,0.5518,1.0,processed,87.6337,36.7275,36.7275,0.8987
1718969139980,MSV,0.6385,1.0,processed,78.4327,55.3121,55.3121,7.0148
1715782526363,MSV,0.4147,0.7,processed,61.5185,35.5074,35.5074,0.0026
Image_5449,MSV,0.7499,1.0,processed,39.4979,19.2198,19.2198,0.0
1716367817250,MSV,0.4189,0.7,processed,55.6793,17.4825,17.4825,0.0051
1720011054644,MSV,0.5125,1.0,processed,75.2853,20.6693,20.6693,0.9053
Image_89,MSV,0.7492,1.0,processed,0.3113,0.1199,0.1199,0.0
MSV_180,MSV,0.9266,1.0,processed,3.0179,0.8117,0.8117,0.0008
1713010547454,MSV,0.3463,0.7,processed,52.919,22.1271,22.1271,0.0189
1716285490963,MSV,0.6616,1.0,processed,91.4915,48.6029,48.6029,0.2394
1715167756893,MSV,0.528,1.0,processed,24.9134,10.3408,10.3408,0.0005
1716459158015,MSV,0.5245,1.0,processed,61.0965,25.2688,25.2688,0.2041
1720780546510,MSV,0.3701,0.7,processed,70.6243,80.1519,80.1519,11.5744
1718984810738,MSV,0.5412,1.0,processed,53.5293,32.8204,32.8204,0.1722
1716296548900,MSV,0.3749,0.7,processed,37.544,14.4692,14.4692,0.0274
1715677862318,MSV,0.5346,1.0,processed,54.5239,27.941,27.941,0.0195
1720008549786,MSV,0.4977,0.7,processed,55.1363,31.416,31.416,3.6576
1712670745393,MSV,0.559,1.0,processed,5.5763,1.5031,1.5031,0.0002
Image_6241,MSV,0.7498,1.0,processed,36.2164,16.7751,16.7751,0.0078
Image_1380,MSV,0.7498,1.0,processed,28.6885,8.8518,8.8518,0.0
1720789446630,MSV,0.4732,0.7,processed,83.2207,23.2644,23.2644,0.1603
1715867550274,MSV,0.4139,0.7,processed,73.7968,40.4527,40.4527,0.0316
1715780127201,MSV,0.6459,1.0,processed,4.7439,2.0058,2.0058,0.0
MSV_1456,MSV,0.7398,1.0,processed,1.2889,0.3685,0.3685,0.0009
1720698182522,MSV,0.5005,1.0,processed,79.0395,37.7796,37.7796,1.5606
1716198245591,MSV,0.6368,1.0,processed,79.896,38.4359,38.4359,0.0946
1716293081717,MSV,0.5212,1.0,processed,63.2647,31.2227,31.2227,0.0
1715948215760,MSV,0.6143,1.0,processed,20.7355,13.3242,13.3242,0.0063
MSV_2805,MSV,0.5039,1.0,processed,71.4271,24.5369,24.5369,0.0273
1716193392042,MSV,0.7642,1.0,processed,77.7577,40.8284,40.8284,0.0002
1720790567840,MSV,0.7009,1.0,processed,91.7126,32.0226,32.0226,0.0666
Image_338,MSV,0.749,1.0,processed,72.3791,30.0284,30.0284,0.0
1716290749035,MSV,0.5454,1.0,processed,78.7637,50.4116,50.4116,0.0064
1716295135820,MSV,0.6333,1.0,processed,84.7431,47.0721,47.0721,0.0
1712409434134,MSV,0.3562,0.7,processed,2.7966,0.5731,0.5731,0.0
1718786815358,MSV,0.4593,0.7,processed,68.6708,29.1777,29.1777,2.2589
1716806014382,MSV,0.5587,1.0,processed,67.2534,33.8629,33.8629,0.015
1720187096820,MSV,0.472,0.7,processed,76.2392,26.4944,26.4944,0.7913
Image_1607,MSV,0.7498,1.0,processed,9.7108,4.6219,4.6219,0.0
1716466740886,MSV,0.3097,0.7,processed,60.4297,26.5679,26.5679,0.0
MSV_1976,MSV,0.6641,1.0,processed,43.7637,20.0822,20.0822,0.3079
1715677976048,MSV,0.3147,0.7,processed,13.3975,6.2898,6.2898,0.0025
1716457169207,MSV,0.678,1.0,processed,78.4792,46.3432,46.3432,1.5328
MSV_1046,MSV,0.7343,1.0,processed,21.0019,8.6303,8.6303,0.0781
1712651477716,MSV,0.3185,0.7,processed,7.0945,3.4382,3.4382,0.0
1719323960606,MSV,0.5932,1.0,processed,79.1321,36.3442,36.3442,0.4295
1718880064888,MSV,0.5116,1.0,processed,70.7883,35.7178,35.7178,0.5588
1718882453568,MSV,0.4458,0.7,processed,79.3372,46.8482,46.8482,2.9649
1718791875492,MSV,0.5028,1.0,processed,92.3799,52.3008,52.3008,6.0893
Image_3810,MSV,1.0,1.0,processed,95.0533,47.8562,47.8562,0.0
1720695184961,MSV,0.5249,1.0,processed,93.4001,33.2371,33.2371,4.3961
MSV_1672,MSV,0.7084,1.0,processed,15.3073,7.2702,7.2702,0.5477
1716962159273,MSV,0.2895,0.7,processed,43.4584,7.7673,7.7673,0.0433
1715425892264,MSV,0.5146,1.0,processed,12.2826,2.1014,2.1014,0.0023
1716537690834,MSV,0.5106,1.0,processed,79.7302,1.8609,1.8609,0.0047
Image_1025,MSV,0.7392,1.0,processed,82.0336,34.761,34.761,0.0
MSV_3046,MSV,0.8994,1.0,processed,0.5988,0.3027,0.3027,0.0
MSV_338,MSV,0.6515,1.0,processed,80.4244,37.7643,37.7643,1.1265
MSV_2634,MSV,0.6252,1.0,processed,23.3675,7.2838,7.2838,0.0875
1720686379932,MSV,0.4318,0.7,processed,64.2482,25.1115,25.1115,0.1349
Image_1663,MSV,0.7497,1.0,processed,80.6015,38.5533,38.5533,0.6239
1712652905629,MSV,0.6491,1.0,processed,8.5759,1.5019,1.5019,0.0099
1720004960630,MSV,0.4,0.7,processed,64.9928,42.6863,42.6863,1.5131
Image_6063,MSV,0.7498,1.0,processed,91.2072,51.4382,51.4382,4.4029
Image_5155,MSV,0.7496,1.0,processed,76.0755,44.1457,44.1457,0.1342
1719916676752,MSV,0.6439,1.0,processed,42.3424,11.7223,11.7223,0.0528
1715176940653,MSV,0.4378,0.7,processed,31.3073,20.4638,20.4638,0.1806
1712567570449,MSV,0.3854,0.7,processed,61.6573,42.8018,42.8018,0.0
1716471011200,MSV,0.6483,1.0,processed,51.2603,24.2464,24.2464,0.0004
Image_628,MSV,0.7492,1.0,processed,86.398,37.8011,37.8011,2.768
1715692151575,MSV,0.5864,1.0,processed,46.1219,20.7499,20.7499,0.0
1716206366666,MSV,0.654,1.0,processed,76.5311,53.5399,53.5399,0.8222
1715589547263,MSV,0.7046,1.0,processed,76.1148,40.8792,40.8792,0.0
Image_5086,MSV,0.7498,1.0,processed,80.9896,37.1369,37.1369,0.3907
1712740917424,MSV,0.5157,1.0,processed,38.9618,29.204,29.204,0.0
1715864553422,MSV,0.5092,1.0,processed,77.3739,39.2741,39.2741,0.0
1720090829262,MSV,0.5003,1.0,processed,86.0624,41.5595,41.5595,0.0506
1716895975487,MSV,0.6818,1.0,processed,15.5471,0.362,0.362,0.0
1719565241670,MSV,0.7347,1.0,processed,82.4202,29.0481,29.0481,0.8271
1715676753827,MSV,0.4899,0.7,processed,18.9775,5.2687,5.2687,0.0
1715763212950,MSV,0.4991,0.7,processed,22.4187,1.0762,1.0762,0.0005
1718793199897,MSV,0.4021,0.7,processed,71.5634,18.4352,18.4352,0.7149
1719501967326,MSV,0.4767,0.7,processed,50.9246,24.5445,24.5445,0.0736
1718444204300,MSV,0.4018,0.7,processed,36.3376,32.3959,32.3959,0.9664
1720191213003,MSV,0.6036,1.0,processed,62.4112,25.216,25.216,0.262
1718874510178,MSV,0.4914,0.7,processed,47.4897,31.0067,31.0067,2.32
1716289882652,MSV,0.7732,1.0,processed,64.4758,22.5416,22.5416,0.0109
1719922306132,MSV,0.4935,0.7,processed,85.0045,45.8313,45.8313,2.1913
1720692107507,MSV,0.4855,0.7,processed,46.0901,30.8735,30.8735,2.1783
1712748385248,MSV,0.3782,0.7,processed,3.7123,1.937,1.937,0.0056
1716453492025,MSV,0.8343,1.0,processed,82.0432,33.8999,33.8999,0.0002
Image_6060,MSV,0.9981,1.0,processed,67.7641,25.9242,25.9242,0.0365
1716811665855,MSV,0.3672,0.7,processed,65.9924,27.8384,27.8384,0.0966
1716630710962,MSV,0.6669,1.0,processed,84.8174,22.1049,22.1049,0.1895
1715416444248,MSV,0.6904,1.0,processed,2.8127,0.5952,0.5952,0.0
1719569117176,MSV,0.8029,1.0,processed,57.652,26.6935,26.6935,1.2003
1712736624498,MSV,0.2104,0.3,processed,1.3842,1.1425,1.1425,0.0
1715686149608,MSV,0.3396,0.7,processed,42.8736,21.3964,21.3964,0.0008
MSV_660,MSV,0.7483,1.0,processed,0.0027,0.0017,0.0017,0.0
1711535246876,MSV,0.2565,0.7,processed,14.7499,0.7985,0.7985,0.0
1720606963010,MSV,0.4368,0.7,processed,71.5139,50.2251,50.2251,3.2582
MSV_895,MSV,0.6168,1.0,processed,14.6572,5.6273,5.6273,0.0096
1715771242705,MSV,0.4934,0.7,processed,53.1631,24.0537,24.0537,0.0
1716298918714,MSV,0.4952,0.7,processed,67.1982,26.4067,26.4067,0.0
1715694584358,MSV,0.5076,1.0,processed,53.6062,26.2953,26.2953,0.0003
1715868158943,MSV,0.695,1.0,processed,70.8009,27.0067,27.0067,0.014
Image_6285,MSV,0.7498,1.0,processed,83.4617,42.73,42.73,4.3722
1716287654809,MSV,0.3984,0.7,processed,63.3895,26.5235,26.5235,0.0301
1716363099511,MSV,0.5858,1.0,processed,50.2011,5.7125,5.7125,0.1031
1716563218959,MSV,0.4115,0.7,processed,76.884,58.1392,58.1392,0.0949
1715859505337,MSV,0.0292,-1,processed,-1.0,-1.0,-1.0,-1.0
1715165857292,MSV,0.5301,1.0,processed,15.8981,3.4292,3.4292,0.0018
1720790911510,MSV,0.3789,0.7,processed,80.8335,60.5919,60.5919,6.2553
1716902111177,MSV,0.5818,1.0,processed,7.2622,1.3887,1.3887,0.0
1715930340954,MSV,0.5415,1.0,processed,71.8009,46.9224,46.9224,0.013
1716297626196,MSV,0.7699,1.0,processed,19.6901,7.2894,7.2894,0.0542
1711455771622,MSV,0.4651,0.7,processed,6.5798,0.7752,0.7752,0.0
1715158281787,MSV,0.6054,1.0,processed,24.6792,8.6188,8.6188,0.0
1715765571758,MSV,0.5466,1.0,processed,42.722,21.2776,21.2776,0.1342
1715863803000,MSV,0.4115,0.7,processed,72.2915,47.4533,47.4533,0.0
MSV_64,MSV,0.698,1.0,processed,41.2714,15.3416,15.3416,0.0256
Image_1178,MSV,0.7499,1.0,processed,37.4491,19.1841,19.1841,0.0096
1716544012365,MSV,0.3528,0.7,processed,39.6557,19.8188,19.8188,0.0
1719226160598,MSV,0.6608,1.0,processed,81.3072,31.5494,31.5494,0.1328
1716368597012,MSV,0.3551,0.7,processed,28.5233,5.6614,5.6614,0.0575
1716636594508,MSV,0.7229,1.0,processed,48.1414,19.2875,19.2875,0.0
1715768422206,MSV,0.4035,0.7,processed,36.4585,14.2128,14.2128,0.0
MSV_416,MSV,0.6853,1.0,processed,2.492,0.0041,0.0041,0.0
1719645115250,MSV,0.4195,0.7,processed,63.1423,29.4249,29.4249,0.0537
1718961965308,MSV,0.4251,0.7,processed,28.1115,16.6721,16.6721,0.838
1718377296505,MSV,0.5747,1.0,processed,77.008,39.8705,39.8705,0.0012
Image_4752,MSV,0.7476,1.0,processed,67.4313,22.6324,22.6324,0.3732
1715601441571,MSV,0.6029,1.0,processed,68.074,30.5972,30.5972,0.0057
MSV_1595,MSV,0.7396,1.0,processed,15.4907,6.515,6.515,0.1263
1715158090944,MSV,0.4331,0.7,processed,67.6898,9.6582,9.6582,0.0185
1718881867436,MSV,0.5234,1.0,processed,70.8701,25.8989,25.8989,0.7451
1720420265442,MSV,0.359,0.7,processed,72.2427,38.5543,38.5543,2.3761
1716039459715,MSV,0.3268,0.7,processed,74.1647,42.1873,42.1873,1.5945
1715866678868,MSV,0.8389,1.0,processed,82.4227,42.4155,42.4155,0.1087
MSV_2808,MSV,0.9539,1.0,processed,51.8023,22.6577,22.6577,1.5322
1721648894020,MSV,0.5532,1.0,processed,52.654,34.039,34.039,1.7451
1715686185860,MSV,0.6336,1.0,processed,4.1474,2.3755,2.3755,0.0013
1719306760364,MSV,0.5588,1.0,processed,70.7862,25.1794,25.1794,0.0384
1719588207821,MSV,0.5923,1.0,processed,68.4948,34.8521,34.8521,2.191
1715849934448,MSV,0.5038,1.0,processed,76.6688,55.6989,55.6989,0.0
1720003429631,MSV,0.5102,1.0,processed,66.7559,40.8925,40.8925,1.3188
1720525879530,MSV,0.3882,0.7,processed,80.7845,31.201,31.201,0.1573
1716022558648,MSV,0.4867,0.7,processed,37.7699,7.8601,7.8601,0.0
1717484243242,MSV,0.8706,1.0,processed,23.4243,7.5785,7.5785,0.1222
1715778283119,MSV,0.4792,0.7,processed,65.2873,36.308,36.308,0.0
1720181220432,MSV,0.6733,1.0,processed,90.6393,13.7541,13.7541,0.0762
1715938725624,MSV,0.5965,1.0,processed,61.5723,24.7132,24.7132,0.0004
1712653540614,MSV,0.2395,0.3,processed,55.3403,62.1644,62.1644,0.0
MSV_2079,MSV,0.7173,1.0,processed,53.0302,27.6998,27.6998,1.4986
1716207056889,MSV,0.5429,1.0,processed,74.8657,34.0924,34.0924,0.0
1712396765352,MSV,0.4019,0.7,processed,5.1829,4.0109,4.0109,0.0468
1715692619203,MSV,0.5482,1.0,processed,33.4689,6.9246,6.9246,0.0005
Image_1538,MSV,0.0339,-1,processed,-1.0,-1.0,-1.0,-1.0
1719308216085,MSV,0.5766,1.0,processed,75.5668,32.8866,32.8866,0.7876
1720510470366,MSV,0.5381,1.0,processed,80.5722,29.293,29.293,0.7082
MSV_1047,MSV,0.9786,1.0,processed,18.3188,8.193,8.193,0.1205
1715777627273,MSV,0.6712,1.0,processed,60.269,23.8427,23.8427,1.3975
1718951007788,MSV,0.3491,0.7,processed,65.3613,28.8595,28.8595,0.5316
Image_1777,MSV,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0
1716471272102,MSV,0.3558,0.7,processed,70.2896,35.2215,35.2215,0.0034
1718960681131,MSV,0.4177,0.7,processed,65.9529,40.8732,40.8732,2.3668
1716630980650,MSV,0.6034,1.0,processed,75.5834,43.0217,43.0217,5.4998
1719906435843,MSV,0.6675,1.0,processed,86.7666,37.315,37.315,3.826
1716897637262,MSV,0.6409,1.0,processed,33.96,2.3302,2.3302,0.0945
1719045984975,MSV,0.3726,0.7,processed,60.609,33.6336,33.6336,1.7289
1718792010375,MSV,0.4092,0.7,processed,48.0267,36.895,36.895,1.5643
1718790158191,MSV,0.674,1.0,processed,55.834,25.145,25.145,1.9325
MSV_1770,MSV,0.3433,0.7,processed,9.7127,3.3605,3.3605,0.0
1715855816748,MSV,0.6293,1.0,processed,68.0961,23.9573,23.9573,0.0108
1711613086711,MSV,0.2658,0.7,processed,20.6282,2.1879,2.1879,0.0
1720179830429,MSV,0.3587,0.7,processed,76.9048,49.1481,49.1481,4.7929
Image_4459,MSV,0.7498,1.0,processed,78.6042,39.9705,39.9705,2.1311
1719407972854,MSV,0.4163,0.7,processed,91.5297,35.9581,35.9581,0.0858
MSV_650,MSV,0.6749,1.0,processed,81.9011,45.041,45.041,7.3694
1716364206351,MSV,0.3545,0.7,processed,49.3442,25.9217,25.9217,0.0041
1719062167696,MSV,0.4507,0.7,processed,42.1948,24.1707,24.1707,2.5377
Image_3413,MSV,0.7498,1.0,processed,27.4117,11.0649,11.0649,0.0
1720782970452,MSV,0.4107,0.7,processed,73.9482,36.5516,36.5516,1.1613
1720098246889,MSV,0.5026,1.0,processed,82.9547,38.442,38.442,3.1397
1716451246243,MSV,0.6083,1.0,processed,86.3202,57.1889,57.1889,3.1036
1715937427879,MSV,0.3921,0.7,processed,52.83,26.1356,26.1356,0.002
1720527940809,MSV,0.4612,0.7,processed,59.8943,29.6836,29.6836,0.0
1716198527169,MSV,0.4273,0.7,processed,74.6259,39.2377,39.2377,0.0936
Image_5287,MSV,0.7498,1.0,processed,76.1977,37.5219,37.5219,0.0
1715164183864,MSV,0.3847,0.7,processed,43.3347,3.0601,3.0601,0.0003
1715776611972,MSV,0.2595,0.7,processed,70.6073,45.7288,45.7288,0.2867
1720434833886,MSV,0.4598,0.7,processed,77.9954,50.7629,50.7629,4.209
1715757031302,MSV,0.4787,0.7,processed,27.2657,12.462,12.462,0.0969
Image_160,MSV,0.0024,-1,processed,-1.0,-1.0,-1.0,-1.0
Image_78,MSV,0.7495,1.0,processed,69.3226,21.7499,21.7499,1.3163
1712928945724,MSV,0.4162,0.7,processed,2.7381,0.3928,0.3928,0.0
Image_2084,MSV,0.0517,-1,processed,-1.0,-1.0,-1.0,-1.0
1715594136418,MSV,0.4879,0.7,processed,7.9488,1.7392,1.7392,0.0
1715771753520,MSV,0.7784,1.0,processed,27.3492,12.8526,12.8526,0.0053
1718779556394,MSV,0.551,1.0,processed,64.1678,24.4988,24.4988,0.8593
1715685831557,MSV,0.4209,0.7,processed,9.2788,3.5794,3.5794,0.0
1715609354467,MSV,0.6504,1.0,processed,20.563,2.5081,2.5081,0.0
1715684860098,MSV,0.4858,0.7,processed,35.1821,14.0697,14.0697,0.2648
1716023974985,MSV,0.5315,1.0,processed,51.2341,32.9318,32.9318,0.0125
Image_3315,MSV,0.7485,1.0,processed,85.4082,47.5788,47.5788,3.0189
1716795403306,MSV,0.3235,0.7,processed,42.0417,5.4922,5.4922,0.021
MSV_1778,MSV,0.8693,1.0,processed,88.6029,47.8733,47.8733,4.8536
1718960587552,MSV,0.3917,0.7,processed,64.1028,35.0253,35.0253,0.0123
1718363580197,MSV,0.5773,1.0,processed,75.6959,25.2147,25.2147,0.3261
1715583762349,MSV,0.555,1.0,processed,14.581,0.5569,0.5569,0.0
1715599431732,MSV,0.864,1.0,processed,47.4513,14.5933,14.5933,0.0017
1720785793046,MSV,0.4816,0.7,processed,76.3747,5.2747,5.2747,0.0094
Image_1869,MSV,0.7497,1.0,processed,46.0461,16.4746,16.4746,2.5166
1715949686053,MSV,0.4592,0.7,processed,20.9444,4.4827,4.4827,0.0151
1718790149205,MSV,0.5717,1.0,processed,82.1815,32.3662,32.3662,0.9545
1715682214198,MSV,0.5553,1.0,processed,6.7411,2.0365,2.0365,0.0154
MSV_2163,MSV,0.5718,1.0,processed,63.0028,20.7908,20.7908,0.1399
1719322489021,MSV,0.5332,1.0,processed,42.5333,23.2916,23.2916,0.037
1713011197468,MSV,0.5301,1.0,processed,31.8734,10.2288,10.2288,0.0
1716473472392,MSV,0.5087,1.0,processed,61.2818,15.1964,15.1964,0.0073
1716377732874,MSV,0.5292,1.0,processed,65.6875,38.5136,38.5136,0.0028
MSV_16,MSV,0.7229,1.0,processed,1.1421,0.437,0.437,0.0008
1716292495283,MSV,0.6173,1.0,processed,80.5087,39.6141,39.6141,0.0002
1715854385560,MSV,0.3997,0.7,processed,57.5935,37.5631,37.5631,0.0
1717500367343,MSV,0.6923,1.0,processed,7.1613,1.6216,1.6216,0.0131
1715934905375,MSV,0.6625,1.0,processed,63.626,27.8942,27.8942,0.0227
Image_495,MSV,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0
1715773424835,MSV,0.4976,0.7,processed,11.4796,1.0396,1.0396,0.0
1719914074602,MSV,0.293,0.7,processed,57.1127,32.8017,32.8017,1.513
MSV_2905,MSV,0.9369,1.0,processed,21.9234,8.5022,8.5022,0.0119
1715769007766,MSV,0.4294,0.7,processed,48.9914,0.1832,0.1832,0.0
Image_576,MSV,0.7493,1.0,processed,30.1778,10.8099,10.8099,0.0
1719905473145,MSV,0.6234,1.0,processed,88.7706,56.9317,56.9317,3.6902
1720448537999,MSV,0.3211,0.7,processed,91.5081,29.4118,29.4118,0.1075
1718799723941,MSV,0.5763,1.0,processed,62.1171,20.9878,20.9878,0.7626
1716204861489,MSV,0.455,0.7,processed,85.5967,59.1001,59.1001,5.3379
1715687242891,MSV,0.3842,0.7,processed,31.5216,20.7114,20.7114,0.0
Image_1350,MSV,0.9994,1.0,processed,58.6681,17.1822,17.1822,1.8601
1719325897741,MSV,0.52,1.0,processed,64.854,28.1711,28.1711,0.1764
1718807897577,MSV,0.5534,1.0,processed,65.0387,17.3445,17.3445,0.2482
1718808666493,MSV,0.4473,0.7,processed,40.8343,27.7406,27.7406,0.3699
Image_53,MSV,0.7485,1.0,processed,51.5576,20.511,20.511,0.0
MSV_1740,MSV,0.7302,1.0,processed,18.4378,4.9645,4.9645,0.0051
1715762671262,MSV,0.4568,0.7,processed,15.8401,10.6306,10.6306,0.0
1717491383013,MSV,0.5782,1.0,processed,29.8159,11.6202,11.6202,0.0046
1713007169252,MSV,0.3946,0.7,processed,19.8385,0.6609,0.6609,0.0
1715929478469,MSV,0.5723,1.0,processed,74.2046,25.3553,25.3553,0.0047
1716466596144,MSV,0.357,0.7,processed,71.7656,39.4123,39.4123,0.0
1719408028272,MSV,0.5915,1.0,processed,81.1692,39.2879,39.2879,0.0352
Image_1631,MSV,0.9963,1.0,processed,74.8063,36.2905,36.2905,3.1862
1716465842246,MSV,0.5913,1.0,processed,40.2641,9.2318,9.2318,0.0
1716544048670,MSV,0.4058,0.7,processed,53.6733,28.8178,28.8178,0.0332
1716039088011,MSV,0.4983,0.7,processed,53.2716,35.0356,35.0356,0.0747
1712658927320,MSV,0.4233,0.7,processed,54.5276,42.0276,42.0276,0.0422
1718711154166,MSV,0.6158,1.0,processed,66.0831,26.8095,26.8095,0.5395
1715695727315,MSV,0.8922,1.0,processed,7.8069,2.5403,2.5403,0.0025
Image_2530,MSV,0.7497,1.0,processed,79.575,39.1422,39.1422,2.5885
1715609191882,MSV,0.6274,1.0,processed,28.1549,7.5848,7.5848,0.105
1715428995068,MSV,0.5399,1.0,processed,19.8487,0.0998,0.0998,0.0
Image_5323,MSV,0.7499,1.0,processed,52.0055,19.6863,19.6863,0.066
1715861234372,MSV,0.6335,1.0,processed,51.4282,19.4146,19.4146,0.0
1715417273209,MSV,0.7188,1.0,processed,14.4121,1.5068,1.5068,0.007
MSV_1022,MSV,0.7649,1.0,processed,5.7071,1.2788,1.2788,0.0
1715260552677,MSV,0.5795,1.0,processed,26.3082,9.2235,9.2235,0.0757
1718711462235,MSV,0.5296,1.0,processed,73.3678,33.2524,33.2524,0.0194
MSV_635,MSV,0.6129,1.0,processed,43.6636,19.1271,19.1271,0.2088
1720088971130,MSV,0.5923,1.0,processed,77.9847,27.5009,27.5009,0.1026
1716362288523,MSV,0.4368,0.7,processed,67.407,34.0268,34.0268,0.0211
1719999671149,MSV,0.4372,0.7,processed,96.3294,38.4127,38.4127,0.3324
Image_1523,MSV,0.7444,1.0,processed,24.2882,7.3921,7.3921,0.0
1715609566621,MSV,0.7896,1.0,processed,34.0172,13.2751,13.2751,0.0174
1718885635203,MSV,0.5756,1.0,processed,77.5355,39.3738,39.3738,0.0417
1718875996344,MSV,0.5724,1.0,processed,74.412,38.0282,38.0282,2.3598
1719501383418,MSV,0.46,0.7,processed,59.0973,28.8428,28.8428,0.0232
1712660519847,MSV,0.3773,0.7,processed,18.5445,15.0788,15.0788,0.0127
Image_4891,MSV,0.7481,1.0,processed,84.8891,31.8521,31.8521,0.0896
Image_4788,MSV,0.7499,1.0,processed,86.8811,51.1692,51.1692,0.1063
1716799924840,MSV,0.6518,1.0,processed,87.6763,50.2391,50.2391,0.0221
1719043819600,MSV,0.682,1.0,processed,53.616,8.9953,8.9953,0.0377
1715949260960,MSV,0.6557,1.0,processed,60.5493,26.3127,26.3127,0.0
1723110581151,MSV,0.4712,0.7,processed,71.871,26.6661,26.6661,1.3919
1715779185391,MSV,0.6017,1.0,processed,61.6021,24.0383,24.0383,0.2954
1716205406807,MSV,0.5597,1.0,processed,76.4184,43.8931,43.8931,0.0005
1719413636868,MSV,0.3439,0.7,processed,42.2469,24.5727,24.5727,0.0008
1715861181791,MSV,0.4999,0.7,processed,67.911,26.0172,26.0172,0.0
1715865885993,MSV,0.39,0.7,processed,38.6548,17.3026,17.3026,0.0
1718880121835,MSV,0.6153,1.0,processed,70.4902,29.2302,29.2302,0.0
1712569095159,MSV,0.71,1.0,processed,51.8806,28.7533,28.7533,0.0
1716790943975,MSV,0.4323,0.7,processed,47.0304,23.2945,23.2945,0.0
1719915493076,MSV,0.4387,0.7,processed,62.6662,23.6593,23.6593,2.6709
1720793764154,MSV,0.4964,0.7,processed,81.248,31.075,31.075,0.5181
1715865330408,MSV,0.4378,0.7,processed,63.6072,36.8993,36.8993,0.0104
1718701593987,MSV,0.8161,1.0,processed,93.6557,40.9034,40.9034,3.3357
1713359517862,MSV,0.4526,0.7,processed,45.8979,25.0485,25.0485,0.0015
1716563317747,MSV,0.4403,0.7,processed,49.7455,23.5244,23.5244,0.0139
Image_2358,MSV,1.0,1.0,processed,35.2313,13.0988,13.0988,0.0
MSV_168,MSV,0.6886,1.0,processed,85.4166,38.3042,38.3042,1.7975
1715769082065,MSV,0.4341,0.7,processed,72.967,41.9056,41.9056,0.0
1715594466124,MSV,0.7353,1.0,processed,74.5767,26.9935,26.9935,0.0
1720711341516,MSV,0.5181,1.0,processed,75.3416,25.4453,25.4453,0.149
1716026733350,MSV,0.6866,1.0,processed,13.2658,0.6537,0.6537,0.0
1716543242526,MSV,0.4928,0.7,processed,52.942,12.2203,12.2203,0.0003
